name,website,email,phone,bio,city,state,lat,lon,source
Battle Creek Veterans Administration Medical Center,https://www.battlecreek.va.gov/,,+1-269-966-5600,,Battle Creek,MI,42.3435467,-85.2917494,OpenStreetMap (Overpass)
Henry Ford Jackson Hospital,https://www.henryford.com/locations/jackson-hospital,,+1-517-788-4800,,Jackson,MI,42.2512923,-84.3937729,OpenStreetMap (Overpass)
Bronson Battle Creek Hospital,https://www.bronsonhealth.com/locations/bronson-battle-creek-hospital/,,+1-269-245-8000,,Battle Creek,MI,42.331312,-85.1781435,OpenStreetMap (Overpass)
VA Ann Arbor Healthcare System,https://www.annarbor.va.gov/,,+1-734-769-7100,Veterans Health Administration,Ann Arbor,MI,42.2859593,-83.7152711,OpenStreetMap (Overpass)
Ascension Providence Rochester Hospital,https://healthcare.ascension.org/,,+1-248-652-5000,Ascension,Rochester,MI,42.6794271,-83.1491584,OpenStreetMap (Overpass)
Henry Ford Macomb Hospital - Mount Clemens,https://www.henryford.com/locations/mt-clemens-campus,,+1 586 466 9300,Henry Ford Health System,Mount Clemens,,42.6067432,-82.8820237,OpenStreetMap (Overpass)
Henry Ford Macomb Hospital,https://www.henryfordmacomb.com/,,+1-586-263-2300,,Clinton Township,MI,42.6148168,-82.960406,OpenStreetMap (Overpass)
University of Michigan Health - West,https://uofmhealthwest.org,,+1-616-252-7200,,Wyoming,MI,42.8573125,-85.7173868,OpenStreetMap (Overpass)
Garden City Hospital,https://www.gch.org/,,+1-734-458-3300,,Garden City,MI,42.3323013,-83.3139896,OpenStreetMap (Overpass)
Corewell Health Dearborn Hospital,https://corewellhealth.org/locations/LOC0000193308/corewell-health-dearborn-hospital,,+1-313-593-7000,Corewell Health,Dearborn,MI,42.2898947,-83.2147461,OpenStreetMap (Overpass)
Beaumont Hospital - Farmington Hills,https://www.beaumont.org/locations/beaumont-hospital-farmington-hills,,+1 248 471 8000,Beaumont Health,Farmington Hills,,42.4454468,-83.3230484,OpenStreetMap (Overpass)
Henry Ford West Bloomfield Hospital,https://www.henryford.com/home_wbloomfield.cfm?id=48969,,+1-248-325-1000,,West Bloomfield,MI,42.5343161,-83.4069985,OpenStreetMap (Overpass)
Ascension River District Hospital,https://healthcare.ascension.org/Locations/Michigan/MIDET/East%20China%20Township%20Ascension%20River%20District%20Hospital,,+1 810 329 7111,Ascension,East China Township,,42.7854764,-82.4810074,OpenStreetMap (Overpass)
Spectrum Health Kelsey Hospital,https://www.spectrumhealth.org/locations/spectrum-health-kelsey-hospital,,+1 989 352 7211,Spectrum Health,Lakeview,,43.4414763,-85.2778883,OpenStreetMap (Overpass)
Huron Valley-Sinai Hospital,https://www.hvsh.org/,,+1-248-937-3300,Detroit Medical Center,Commerce,MI,42.5925655,-83.4982839,OpenStreetMap (Overpass)
Saint Joseph Mercy Oakland,http://www.stjoesoakland.org/,,+1-248-858-3000,,Pontiac,MI,42.6147907,-83.2747772,OpenStreetMap (Overpass)
"Beaumont Medical Center, Sterling Heights",https://www.beaumont.edu/sterling-heights-medical-center/,,,,Sterling Heights,,42.6177404,-83.0895253,OpenStreetMap (Overpass)
William Beaumont Hospital (Troy campus),https://www.beaumont.edu/troy-hospital-campus/,,+1-248-964-5000,,Troy,MI,42.6171798,-83.0936924,OpenStreetMap (Overpass)
Grant Regional Health Center,https://www.grantregional.com/,,+1 608 723 2143,,Lancaster,WI,42.8439954,-90.7086753,OpenStreetMap (Overpass)
Bellin Health Oconto Hospital and Clinic,https://www.bellin.org/locations/hospital_surgery-locations/bellin-oconto-hospital,,+1 920 835 1100,Bellin Health Systems,Oconto,,44.8971071,-87.8665969,OpenStreetMap (Overpass)
St. Clare Memorial Hospital,https://www.stclarememorial.org/,,+1 920 846 3444,Hospital Sisters Health System,Oconto Falls,WI,44.86557,-88.1279672,OpenStreetMap (Overpass)
Straith Hospital for Special Surgery,http://straith.org/,,+1-248-357-3360,,Southfield,MI,42.4646429,-83.2615676,OpenStreetMap (Overpass)
DMC Sinai-Grace Hospital,http://www.sinaigrace.org/,,+1-313-966-3300,Detroit Medical Center,Detroit,MI,42.4185226,-83.1823876,OpenStreetMap (Overpass)
St. John Hospital and Medical Center,http://www.stjohnprovidence.org/stjohnhospital/,,+1-313-343-4000,St. John Providence,Detroit,MI,42.4201354,-82.9138531,OpenStreetMap (Overpass)
"Beaumont Hospital, Wayne",https://www.beaumont.org/locations/beaumont-hospital-wayne,,+1 734 467 4000,Beaumont Health,Wayne,,42.2727831,-83.3654011,OpenStreetMap (Overpass)
Austin Medical Center,https://mayoclinichealthsystem.org/locations/austin,,+1 507 433 7351,Mayo Health Systems,Austin,MN,43.6750347,-92.9774776,OpenStreetMap (Overpass)
Marshfield Medical Center Ladysmith,http://www.ruskhospital.org/,,+1 715 532 5561,Marshfield Clinic,Ladysmith,WI,45.4553219,-91.110832,OpenStreetMap (Overpass)
Akron Children's Hospital - Mahoning Valley,https://www.akronchildrens.org/cms/mahoning_valley/,,+1 330 746 8100,Akron Children's Hospital,Boardman,,41.0319105,-80.6597369,OpenStreetMap (Overpass)
Saint Elizabeth Boardman Hospital,https://www.mercy.com/youngstown/locations/hospitals/mercy-health-st-elizabeth-boardman-hospital,,+1 330 729 2929,Mercy Health,Boardman,,40.9938118,-80.658587,OpenStreetMap (Overpass)
Aspirus Langlade Hospital,http://www.aspirus.org/LangladeHospital/Our-Locations/566.aspx,,+1 715 623 2331,Aspirus,Antigo,WI,45.1411239,-89.1394168,OpenStreetMap (Overpass)
Colonel Florence A Blanchfield Army Community Hospital,https://blanchfield.tricare.mil/,,+1 270 798 8400,,Fort Campbell,KY,36.6368873,-87.447107,OpenStreetMap (Overpass)
Saint Joseph Hospital,https://www.kentuckyonehealth.org/,,+1 859 313 1000,KentuckyOne Health,Lexington,,38.0326977,-84.5258692,OpenStreetMap (Overpass)
Hills & Dales Healthcare,https://hdhlth.org,,+1-989-872-2121,Hills & Dales Healthcare,Cass City,,43.604095,-83.1820824,OpenStreetMap (Overpass)
Baptist Health Louisville,https://www.baptisthealth.com/louisville/,,+1 502 897 8100,,Louisville,,38.2386159,-85.6390916,OpenStreetMap (Overpass)
Norton Women's and Children's Hospital,https://nortonhealthcare.com/pages/nwkch.aspx,,+1 502 893 1000,,St Matthews,,38.2352849,-85.6328415,OpenStreetMap (Overpass)
OSF Center for Health - Streator,https://www.osfhealthcare.org/streator/,,+1 815 673 2311,OSF HealthCare,Streator,,41.1131585,-88.8347631,OpenStreetMap (Overpass)
UofL Health - Medical Center Southwest,https://www.uoflhealthnetwork.org/medical-center-southwest,,+1 502 995 2400,UofL Health,Louisville,KY,38.1137813,-85.840834,OpenStreetMap (Overpass)
OhioHealth Mansfield Hospital,https://www.ohiohealth.com/locations/hospitals/mansfield-hospital/,,+1 419 526 8000,OhioHealth,Mansfield,,40.7527442,-82.5287907,OpenStreetMap (Overpass)
Essentia Health-Fosston,https://www.essentiahealth.org/Fosston/Find-a-Clinic/Essentia-HealthFosston-91.aspx,,+1-218-435-1133,Essentia Health,Fosston,,47.5707974,-95.7392227,OpenStreetMap (Overpass)
Heartland Regional Medical Center,http://www.heartlandregional.com/,,+1-618-998-7000,,Marion,,37.7425752,-88.9908982,OpenStreetMap (Overpass)
Aurora St. Luke's South Shore,https://www.aurorahealthcare.org/locations/hospital/aurora-st-lukes-south-shore,,+1 414 489 9000,Advocate Aurora Health,Cudahy,WI,42.9364805,-87.8518596,OpenStreetMap (Overpass)
Gunderson Boscobel Area Hospital,https://www.gundersenhealth.org/boscobel/,,+1 608 375 4112,Gundersen Health System,Boscobel,WI,43.1333642,-90.7077607,OpenStreetMap (Overpass)
Goshen Health Hospital,https://goshenhealth.com/,,+1 574 364 1000,,,,41.5639453,-85.8303314,OpenStreetMap (Overpass)
Anderson Hospital,https://www.mercy.com/cincinnati/locations/hospitals/mercy-health-anderson-hospital,,+1 513 624 4500,Mercy Health,Cincinnati,,39.0857996,-84.3492041,OpenStreetMap (Overpass)
Indiana University Health Frankfort Hospital,https://iuhealth.org/find-locations/iu-health-frankfort-hospital,,+1 765 656 3000,Indiana University Health,Frankfort,IN,40.2696899,-86.5115483,OpenStreetMap (Overpass)
Jewish Hospital,https://uoflhealth.org/locations/jewish-hospital/,,+1 502 587 4011,KentuckyOne Health,Louisville,KY,38.2503215,-85.7504119,OpenStreetMap (Overpass)
Hardin Memorial Hospital,https://www.ohiohealth.com/locations/hospitals/hardin-memorial-hospital/,,+1 419 673 0761,OhioHealth,Kenton,OH,40.6467332,-83.5958658,OpenStreetMap (Overpass)
Bellin Hospital Green Bay,https://www.bellin.org/locations/hospital_surgery-locations/bellin-hospital,,+1 920 433 3500,Bellin Health Systems,Green Bay,WI,44.5031137,-88.0115012,OpenStreetMap (Overpass)
Saint Vincent Hospital,https://www.stvincenthospital.org/,,+1 920 433 0111,Hospital Sisters Health System,Green Bay,WI,44.5003684,-88.01303,OpenStreetMap (Overpass)
Ascension All Saints Hospital Spring Street Campus,https://www.mywheaton.org/all-saints/,,+1 262 687 4011,Ascension,Racine,WI,42.7320566,-87.8266107,OpenStreetMap (Overpass)
Community Hospital Anderson,https://www.communityanderson.com/,,+1 765 298 4242,,Anderson,,40.1321609,-85.6963334,OpenStreetMap (Overpass)
Oaklawn Hospital,https://oaklawnhospital.org/,,+1 269 781 4271,,Marshall,MI,42.2736777,-84.9569676,OpenStreetMap (Overpass)
Mercy Health Hospital & Trauma Center,https://mercyhealthsystem.org/,,+1 608 756 6000,Mercyhealth,Janesville,WI,42.6881266,-89.0334566,OpenStreetMap (Overpass)
Monroe Clinic Hospital,https://www.monroeclinic.org/hours-locations/monroe-clinic-hospital,,+1 608 324 2000,Monroe Clinic,Monroe,WI,42.6079197,-89.6330911,OpenStreetMap (Overpass)
UChicago Medicine AdventHealth Bolingbrook,https://www.uchicagomedicine.org/find-a-location/uchicago-medicine-adventhealth-bolingbrook,,+1 630 312 5000,UChicago Medicine,Bolingbrook,IL,41.68133,-88.0840063,OpenStreetMap (Overpass)
Ascension Calumet Hospital,https://healthcare.ascension.org/locations/wisconsin/wiapa/chilton%20ascension%20calumet%20hospital,,+1 800 458 4042,Ascension,Chilton,,44.0251928,-88.153285,OpenStreetMap (Overpass)
The Medical Center,http://www.themedicalcenterfranklin.org/,,+1 270 598 4800,,Franklin,,36.6998984,-86.5769621,OpenStreetMap (Overpass)
Saint Joseph Mount Sterling,https://www.kentuckyonehealth.org/sterling,,+1 859 497 5000,KentuckyOne Health,Mount Sterling,,38.0771445,-83.9449554,OpenStreetMap (Overpass)
Wexner Medical Center at The Ohio State University,https://wexnermedical.osu.edu/,,,The Ohio State University,Columbus,OH,39.9948575,-83.0184469,OpenStreetMap (Overpass)
Saint Joseph Hospital,https://healthcare.ascension.org/Locations/Wisconsin/WIWHE/Milwaukee-Ascension-SE-Wisconsin-Hospital-St-Joseph-Campus,,+1-414-447-2000,Ascension Healthcare,Milwaukee,WI,43.0743512,-87.9763538,OpenStreetMap (Overpass)
Promedica Defiance Regional Hospital,https://www.promedica.org/defiance-regional-hospital/,,+1 419 783 6955,,Defiance,,41.2988962,-84.3768703,OpenStreetMap (Overpass)
Tomah VA Medical Center,https://www.tomah.va.gov/,,+1-608-372-3971,Veterans Health Administration,Tomah,WI,44.0036496,-90.4923776,OpenStreetMap (Overpass)
Chillicothe VA Medical Center,https://www.va.gov/chillicothe-health-care/locations/chillicothe-va-medical-center/,,+1 740-773-1141,Veterans Health Administration,Chillicothe,OH,39.3873715,-83.020797,OpenStreetMap (Overpass)
Hartgrove Behavioral Health System,https://www.hartgrovehospital.com/,,,,Chicago,IL,41.8663413,-87.7674657,OpenStreetMap (Overpass)
TriPoint Medical Center,https://www.lakehealth.org/Locations/TriPoint-Medical-Center,,+1 440 375 8100,,Concord Township,,41.6635196,-81.2470364,OpenStreetMap (Overpass)
Saint Francis Hospital,https://www.stfrancis-litchfield.org/,,+1 217 324 2191,,Litchfield,,39.181178,-89.6386052,OpenStreetMap (Overpass)
Fostoria Community Hospital,https://www.promedica.org/fostoria-community-hospital/,,+1 419 435 7734,ProMedica,Fostoria City,,41.1631632,-83.4242145,OpenStreetMap (Overpass)
Cleveland Clinic,https://my.clevelandclinic.org,,+1 800 223 2273,Cleveland Clinic,Cleveland,OH,41.5024111,-81.619725,OpenStreetMap (Overpass)
Magruder Hospital,https://www.magruderhospital.com/,,+1 419 734 3131,,Port Clinton,,41.5058399,-82.9319502,OpenStreetMap (Overpass)
St. Vincent Charity Medical Center,https://www.stvincentcharity.com/,,+1 216 861 6200,,Cleveland,,41.4962137,-81.6743078,OpenStreetMap (Overpass)
Avita Galion Hospital,https://avitahealth.org/,,+1 419 468 4841,Avita Health System,Galion,OH,40.7310971,-82.8022295,OpenStreetMap (Overpass)
Eden Springs Health Care Center,http://edenspringshc.com/,,+1 419 639 2626,Homes of Eden Health Care,Green Springs,,41.2622712,-83.053062,OpenStreetMap (Overpass)
Trinity Medical Center East,https://www.trinityhealth.com/,,+1 740 264 8000,Trinity Health System,Steubenville,,40.3546421,-80.6257839,OpenStreetMap (Overpass)
University Hospital East,https://wexnermedical.osu.edu/locations-and-parking/university-hospital-east,,+1 614 257 3000,The Ohio State University,Columbus,OH,39.9707531,-82.9631689,OpenStreetMap (Overpass)
Lima Memorial Hospital,https://www.limamemorial.org/,,+1 419 228 3335,,Lima,OH,40.7358048,-84.085381,OpenStreetMap (Overpass)
University Hospitals Kent Health Center,http://www.uhhospitals.org/kent,,,University Hospitals,Kent,,41.1335136,-81.3518192,OpenStreetMap (Overpass)
University Hospitals Elyria Medical Center,http://www.uhhospitals.org/elyria,,+1 440 329 7500,University Hospitals,Elyria,OH,41.3666632,-82.0973044,OpenStreetMap (Overpass)
Milwaukee Regional Medical Center,https://www.mrmccampus.org/,,,,,,43.042193,-88.0255114,OpenStreetMap (Overpass)
Heather Knoll Nursing and Rehabilitation Center,https://www.sprengerhealthcare.com/communities/heather-knoll/8,,+1-330-688-8600,,,,41.1330834,-81.4379019,OpenStreetMap (Overpass)
Summit Villa Care Center,http://www.consulatehealthcare.com/,,+1-330-633-0555,,,,41.0954905,-81.4523033,OpenStreetMap (Overpass)
Green Village Skilled Nursing & Rehabilitation,http://www.greenvillagesnr.com/,,+1 330-409-0345,,,,40.9806517,-81.4978332,OpenStreetMap (Overpass)
St. Joseph Mercy Brighton,http://www.stjoeshealth.org/brighton,,,,Brighton,,42.5675248,-83.8026169,OpenStreetMap (Overpass)
Spectrum Health United Hospital,https://www.spectrumhealth.org/united,,+1 616 754 4691,,Greenville,,43.1745381,-85.2690971,OpenStreetMap (Overpass)
Aurora Medical Center in Manitowoc County,https://www.aurorahealthcare.org/locations/hospital/aurora-medical-center-in-manitowoc-county,,+1 920 794 5000,Advocate Aurora Health,Two Rivers,WI,44.1266831,-87.617627,OpenStreetMap (Overpass)
Paulding County Hospital,https://pauldingcountyhospital.com/,,+1 419 399 4080,,Paulding,,41.134361,-84.6010996,OpenStreetMap (Overpass)
Lutheran Hospital,https://my.clevelandclinic.org/locations/lutheran-hospital,,+1 216 696 4300,Cleveland Clinic,Cleveland,,41.4871277,-81.7069005,OpenStreetMap (Overpass)
Waukesha Memorial Hospital,https://www.prohealthcare.org/facility-waukesha-waukesha-memorial-hospital.aspx,,+1 262 928 1000,ProHealth Care,Waukesha,,43.0112219,-88.2430871,OpenStreetMap (Overpass)
Cardinal Hill Rehabilitation Hospital,http://www.cardinalhillhealthsouth.com/,,+1 859 254 5701,HealthSouth,Lexington,,38.0464425,-84.5417406,OpenStreetMap (Overpass)
MacNeal Hospital,https://macnealhospital.org/,,+1 708 783 9100,Loyola Medicine,Berwyn,IL,41.832102,-87.7921818,OpenStreetMap (Overpass)
Rush Oak Park Hospital,https://www.roph.org/,,+1 708 383 9300,Rush University,Oak Park,IL,41.8784852,-87.8030832,OpenStreetMap (Overpass)
Saint Mary's Hospital,https://www.stmarysmadison.com/Pages/homepage.aspx,,,,Madison,WI,43.0585934,-89.4038178,OpenStreetMap (Overpass)
Northwestern Medicine McHenry Hospital,https://www.nm.org/locations/mchenry-hospital,,+1 815 344 5000,Northwestern Medicine,McHenry,IL,42.3185073,-88.2800998,OpenStreetMap (Overpass)
University Hospitals Cleveland Medical Center,http://www.uhhospitals.org/cleveland,,+1 216 844 1000,University Hospitals of Cleveland,Cleveland,OH,41.5059308,-81.606049,OpenStreetMap (Overpass)
Mercy Regional Medical Center,https://www.mercy.com/lorain/locations/hospitals/mercy-regional-medical-center,,+1 440 960 4000,Mercy Health,Lorain,OH,41.4366713,-82.2386384,OpenStreetMap (Overpass)
ThedaCare Regional Medical Center-Neenah,https://www.thedacare.org/hospitals%20and%20clinics/thedacare-regional-medical-center-neenah.aspx,,+1 920 729 3100,ThedaCare,Neenah,,44.1879298,-88.4526837,OpenStreetMap (Overpass)
Memorial Hospital,https://www.mhhcc.org/,,+1 812 996 2345,,Jasper,IN,38.39513,-86.9408145,OpenStreetMap (Overpass)
Aspirus Stevens Point Hospital,https://www.aspirus.org/find-a-location/aspirus-stevens-point-hospital-539,,+1 715 346 5000,Aspirus,Stevens Point,WI,44.5269364,-89.567075,OpenStreetMap (Overpass)
MyMichigan Medical Center Clare,https://www.mymichigan.org/locations/profile/medicalcenter-clare/?searchId=59894e2d-2427-ee11-a85f-000d3a61151d&sort=5&page=1&pageSize=10,,+1-989-802-5000,MyMichigan Health,Clare,MI,43.8207463,-84.7694386,OpenStreetMap (Overpass)
Spring View Hospital,https://www.springviewhospital.com/,,+1 270 692 3161,,Lebanon,,37.569565,-85.2614803,OpenStreetMap (Overpass)
MetroHealth Cleveland Heights Medical Center,https://www.metrohealth.org/cleveland-heights,,+1 216 524 7377,MetroHealth,Cleveland Heights,OH,41.5139576,-81.5506099,OpenStreetMap (Overpass)
Louis Stokes Cleveland VA Medical Center,https://www.cleveland.va.gov/,,+1 216 791 3800,United States Veterans Administration,Cleveland,OH,41.5137121,-81.6144861,OpenStreetMap (Overpass)
Holland Hospital,https://www.hollandhospital.org/,,+1 616 392 5141,,Holland,MI,42.7743867,-86.1145094,OpenStreetMap (Overpass)
Community First Medical Center,https://www.cfmedicalcenter.com/,,+1 773 282 7000,Community First Healthcare,Chicago,IL,41.9456753,-87.7679738,OpenStreetMap (Overpass)
Aspirus Wausau Hospital,https://www.aspirus.org/find-a-location/aspirus-wausau-hospital-285,,+1 715 847 2121,Aspirus,Wausau,WI,44.9658598,-89.668265,OpenStreetMap (Overpass)
The Christ Hospital Outpatient Center Montgomery,https://www.thechristhospital.com/locations/outpatient-centers/montgomery,,,The Christ Hospital Health Network,,,39.2658952,-84.3320456,OpenStreetMap (Overpass)
Sullivan County Community Hospital,https://www.schosp.com/,,+1 812 268 4311,,Sullivan,IN,39.125545,-87.4122197,OpenStreetMap (Overpass)
Highland District Hospital,https://www.hdh.org/,,+1 937-393-6100,,Hillsboro,OH,39.2215254,-83.6112892,OpenStreetMap (Overpass)
Ascension Southeast Wisconsin Hospital-Franklin Campus,https://healthcare.ascension.org/locations/wisconsin/wiwhe/franklin%20ascension%20se%20wisconsin%20hospital%20franklin%20campus,,+1 414 325 4700,Ascension,Franklin,WI,42.8618315,-87.9552837,OpenStreetMap (Overpass)
Ascension St. Francis Hospital,https://healthcare.ascension.org/locations/wisconsin/wiwhe/milwaukee%20ascension%20st%20francis%20hospital,,+1 414 647 5000,Ascension,Milwaukee,WI,42.9856821,-87.9362224,OpenStreetMap (Overpass)
Three Rivers Hospital,http://www.threerivershospital.com/,,+1 931 296 4203,,Waverly,,36.0758025,-87.7925453,OpenStreetMap (Overpass)
